"No.","Time","Source","Destination","Protocol","Length","Info"
"757","10.396983","74.125.68.188","192.168.1.6","TCP","54","5228  >  19634 [ACK] Seq=1 Ack=1 Win=283 Len=0"
"758","10.396983","74.125.68.188","192.168.1.6","TCP","54","[TCP Previous segment not captured] 5228  >  19634 [ACK] Seq=305 Ack=1 Win=283 Len=0"
"759","10.397069","192.168.1.6","74.125.68.188","TCP","54","[TCP ACKed unseen segment] 19634  >  5228 [ACK] Seq=1 Ack=305 Win=508 Len=0"
"760","10.397456","192.168.1.1","192.168.1.6","TCP","66","53  >  20599 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"761","10.397456","192.168.1.1","192.168.1.6","TCP","66","53  >  20600 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"762","10.397590","192.168.1.6","192.168.1.1","TCP","54","20599  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"763","10.397648","192.168.1.6","192.168.1.1","TCP","54","20600  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"764","10.397814","192.168.1.6","192.168.1.1","TCP","56","20600  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 765]"
"765","10.398000","192.168.1.6","192.168.1.1","DNS","86","Standard query 0xc463 HTTPS ogs.google.com"
"766","10.398152","192.168.1.6","192.168.1.1","TCP","56","20599  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 767]"
"767","10.398296","192.168.1.6","192.168.1.1","DNS","86","Standard query 0x64ef A ogs.google.com"
"768","10.402580","192.168.1.1","192.168.1.6","TCP","54","53  >  20600 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"769","10.402580","192.168.1.1","192.168.1.6","TCP","54","53  >  20599 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"770","10.402580","192.168.1.1","192.168.1.6","TCP","54","53  >  20600 [ACK] Seq=1 Ack=35 Win=29216 Len=0"
"771","10.402580","192.168.1.1","192.168.1.6","TCP","54","53  >  20599 [ACK] Seq=1 Ack=35 Win=29216 Len=0"
"772","10.418208","192.168.1.1","192.168.1.6","TCP","55","53  >  20600 [PSH, ACK] Seq=1 Ack=35 Win=29216 Len=1 [TCP PDU reassembled in 777]"
"773","10.418208","192.168.1.1","192.168.1.6","TCP","55","53  >  20599 [PSH, ACK] Seq=1 Ack=35 Win=29216 Len=1 [TCP PDU reassembled in 776]"
"774","10.468627","192.168.1.6","192.168.1.1","TCP","54","20599  >  53 [ACK] Seq=35 Ack=2 Win=131328 Len=0"
"775","10.468965","192.168.1.6","192.168.1.1","TCP","54","20600  >  53 [ACK] Seq=35 Ack=2 Win=131328 Len=0"
"776","10.471950","192.168.1.1","192.168.1.6","DNS","124","Standard query response 0x64ef A ogs.google.com CNAME www3.l.google.com A 142.250.77.142"
"777","10.472330","192.168.1.1","192.168.1.6","DNS","158","Standard query response 0xc463 HTTPS ogs.google.com CNAME www3.l.google.com SOA ns1.google.com"
"778","10.472409","192.168.1.6","192.168.1.1","TCP","54","20599  >  53 [FIN, ACK] Seq=35 Ack=72 Win=131328 Len=0"
"779","10.473121","192.168.1.6","192.168.1.1","TCP","54","20600  >  53 [FIN, ACK] Seq=35 Ack=106 Win=131072 Len=0"
"780","10.474204","192.168.1.1","192.168.1.6","TCP","54","53  >  20599 [FIN, ACK] Seq=72 Ack=36 Win=29216 Len=0"
"781","10.474253","192.168.1.6","192.168.1.1","TCP","54","20599  >  53 [ACK] Seq=36 Ack=73 Win=131328 Len=0"
"782","10.474374","192.168.1.1","192.168.1.6","TCP","54","53  >  20600 [FIN, ACK] Seq=106 Ack=36 Win=29216 Len=0"
"783","10.474404","192.168.1.6","192.168.1.1","TCP","54","20600  >  53 [ACK] Seq=36 Ack=107 Win=131072 Len=0"
"784","10.475034","192.168.1.6","142.250.77.142","QUIC","1292","Initial, DCID=706be3513af4d296, PKN: 1, CRYPTO"
"785","10.475167","192.168.1.6","142.250.77.142","QUIC","1292","Initial, DCID=706be3513af4d296, PKN: 2, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PING, PADDING, CRYPTO"
"786","10.475544","192.168.1.6","142.250.77.142","QUIC","120","0-RTT, DCID=706be3513af4d296"
"787","10.476204","192.168.1.6","142.250.77.142","QUIC","1288","0-RTT, DCID=706be3513af4d296"
"788","10.476303","192.168.1.6","142.250.77.142","QUIC","905","0-RTT, DCID=706be3513af4d296"
"789","10.484559","142.250.77.142","192.168.1.6","QUIC","1292","Initial, SCID=f06be3513af4d296, PKN: 1, ACK, PADDING"
"790","10.506390","192.168.1.6","142.250.77.142","QUIC","1292","Initial, DCID=f06be3513af4d296, PKN: 7, PADDING, PING, PADDING"
"791","10.518144","142.250.77.142","192.168.1.6","QUIC","1292","Initial, SCID=f06be3513af4d296, PKN: 2, ACK, PADDING"
"792","10.518144","142.250.77.142","192.168.1.6","QUIC","1292","Initial, SCID=f06be3513af4d296, PKN: 3, CRYPTO, PADDING"
"793","10.518323","142.250.77.142","192.168.1.6","QUIC","343","Protected Payload (KP0)"
"794","10.518323","142.250.77.142","192.168.1.6","QUIC","984","Protected Payload (KP0)"
"795","10.518323","142.250.77.142","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"796","10.520110","192.168.1.6","142.250.77.142","QUIC","1292","Handshake, DCID=f06be3513af4d296"
"797","10.520358","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"798","10.526912","142.250.77.142","192.168.1.6","QUIC","162","Protected Payload (KP0)"
"799","10.526912","142.250.77.142","192.168.1.6","QUIC","64","Protected Payload (KP0)"
"800","10.527746","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"801","10.733668","192.168.1.6","142.250.77.142","QUIC","71","Protected Payload (KP0), DCID=f06be3513af4d296"
"802","10.736325","142.250.77.142","192.168.1.6","QUIC","1288","Protected Payload (KP0)"
"803","10.736482","142.250.77.142","192.168.1.6","QUIC","1288","Protected Payload (KP0)"
"804","10.736482","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"805","10.736482","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"806","10.736482","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"807","10.736482","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"808","10.736612","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"809","10.736916","142.250.77.142","192.168.1.6","QUIC","1057","Protected Payload (KP0)"
"810","10.736916","142.250.77.142","192.168.1.6","QUIC","1287","Protected Payload (KP0)"
"811","10.736916","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"812","10.737136","192.168.1.6","142.250.77.142","QUIC","77","Protected Payload (KP0), DCID=f06be3513af4d296"
"813","10.737157","142.250.77.142","192.168.1.6","QUIC","601","Protected Payload (KP0)"
"814","10.737455","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"815","10.737636","142.250.77.142","192.168.1.6","QUIC","1287","Protected Payload (KP0)"
"816","10.737643","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"817","10.737853","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"818","10.737853","142.250.77.142","192.168.1.6","QUIC","1292","Protected Payload (KP0)"
"819","10.737864","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"820","10.737951","142.250.77.142","192.168.1.6","QUIC","523","Protected Payload (KP0)"
"821","10.738252","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"822","10.738469","142.250.77.142","192.168.1.6","QUIC","910","Protected Payload (KP0)"
"823","10.738469","142.250.77.142","192.168.1.6","QUIC","76","Protected Payload (KP0)"
"824","10.738571","142.250.77.142","192.168.1.6","QUIC","78","Protected Payload (KP0)"
"825","10.738571","142.250.77.142","192.168.1.6","QUIC","1288","Protected Payload (KP0)"
"826","10.738769","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"827","10.739605","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"828","10.739790","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"829","10.740043","192.168.1.6","142.250.77.142","QUIC","73","Protected Payload (KP0), DCID=f06be3513af4d296"
"830","10.740274","192.168.1.6","142.250.77.142","QUIC","75","Protected Payload (KP0), DCID=f06be3513af4d296"
"831","10.741488","142.250.77.142","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"832","10.744509","142.250.77.142","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"833","10.761587","192.168.1.6","192.168.1.1","TCP","66","20601  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"834","10.762315","192.168.1.6","192.168.1.1","TCP","66","20602  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"835","10.766137","192.168.1.6","142.250.70.99","QUIC","1292","Initial, DCID=836215d326974f58, PKN: 1, CRYPTO"
"836","10.766316","192.168.1.6","142.250.70.99","QUIC","1292","Initial, DCID=836215d326974f58, PKN: 2, CRYPTO"
"837","10.766449","192.168.1.6","142.250.70.99","QUIC","1292","Initial, DCID=836215d326974f58, PKN: 3, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO"
"838","10.766905","192.168.1.6","142.250.70.99","QUIC","120","0-RTT, DCID=836215d326974f58"
"839","10.859340","192.168.1.6","142.250.70.99","QUIC","1292","Initial, DCID=836215d326974f58, PKN: 6, CRYPTO"
"840","10.862207","142.250.70.99","192.168.1.6","QUIC","1292","Initial, SCID=e36215d326974f58, PKN: 1, ACK, PADDING"
"841","10.862207","142.250.70.99","192.168.1.6","QUIC","1292","Initial, SCID=e36215d326974f58, PKN: 2, ACK, PADDING"
"842","10.862298","142.250.70.99","192.168.1.6","QUIC","1292","Initial, SCID=e36215d326974f58, PKN: 3, CRYPTO, PADDING"
"843","10.863717","192.168.1.6","142.250.70.99","QUIC","1292","Initial, DCID=e36215d326974f58, PKN: 7, ACK, PADDING"
"844","10.863981","142.250.70.99","192.168.1.6","QUIC","354","Protected Payload (KP0)"
"845","10.863981","142.250.70.99","192.168.1.6","QUIC","980","Protected Payload (KP0)"
"846","10.863981","142.250.70.99","192.168.1.6","QUIC","71","Protected Payload (KP0)"
"847","10.863981","142.250.70.99","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"848","10.863981","192.168.1.1","192.168.1.6","TCP","66","53  >  20601 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"849","10.864097","192.168.1.6","192.168.1.1","TCP","54","20601  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"850","10.864141","192.168.1.1","192.168.1.6","TCP","66","53  >  20602 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"851","10.864167","192.168.1.6","192.168.1.1","TCP","54","20602  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"852","10.864382","192.168.1.6","142.250.70.99","QUIC","120","Handshake, DCID=e36215d326974f58"
"853","10.864465","192.168.1.6","142.250.70.99","QUIC","73","Protected Payload (KP0), DCID=e36215d326974f58"
"854","10.864649","192.168.1.6","192.168.1.1","TCP","56","20601  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 855]"
"855","10.864683","192.168.1.6","192.168.1.1","DNS","87","Standard query 0x96b4 A ssl.gstatic.com"
"856","10.864728","192.168.1.6","192.168.1.1","TCP","56","20602  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 857]"
"857","10.864752","192.168.1.6","192.168.1.1","DNS","87","Standard query 0xed26 HTTPS ssl.gstatic.com"
"858","10.871787","192.168.1.1","192.168.1.6","TCP","54","53  >  20601 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"859","10.871787","192.168.1.1","192.168.1.6","TCP","54","53  >  20601 [ACK] Seq=1 Ack=36 Win=29216 Len=0"
"860","10.871787","192.168.1.1","192.168.1.6","TCP","54","53  >  20602 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"861","10.871787","192.168.1.1","192.168.1.6","TCP","54","53  >  20602 [ACK] Seq=1 Ack=36 Win=29216 Len=0"
"862","10.889824","192.168.1.6","142.250.70.99","QUIC","74","Protected Payload (KP0), DCID=e36215d326974f58"
"863","10.890256","142.250.70.99","192.168.1.6","QUIC","1292","Initial, SCID=e36215d326974f58, PKN: 9, ACK, CRYPTO, PADDING"
"864","10.890256","192.168.1.1","192.168.1.6","TCP","55","53  >  20601 [PSH, ACK] Seq=1 Ack=36 Win=29216 Len=1 [TCP PDU reassembled in 870]"
"865","10.890423","192.168.1.1","192.168.1.6","TCP","55","53  >  20602 [PSH, ACK] Seq=1 Ack=36 Win=29216 Len=1 [TCP PDU reassembled in 871]"
"866","10.890423","142.250.70.99","192.168.1.6","QUIC","162","Protected Payload (KP0)"
"867","10.890575","192.168.1.6","142.250.70.99","QUIC","75","Protected Payload (KP0), DCID=e36215d326974f58"
"868","10.935986","192.168.1.6","192.168.1.1","TCP","54","20601  >  53 [ACK] Seq=36 Ack=2 Win=131328 Len=0"
"869","10.936291","192.168.1.6","192.168.1.1","TCP","54","20602  >  53 [ACK] Seq=36 Ack=2 Win=131328 Len=0"
"870","11.167887","192.168.1.1","192.168.1.6","DNS","104","Standard query response 0x96b4 A ssl.gstatic.com A 142.250.182.35"
"871","11.167887","192.168.1.1","192.168.1.6","DNS","145","Standard query response 0xed26 HTTPS ssl.gstatic.com SOA ns1.google.com"
"872","11.168439","192.168.1.6","192.168.1.1","TCP","54","20602  >  53 [FIN, ACK] Seq=36 Ack=93 Win=131072 Len=0"
"873","11.169074","192.168.1.6","192.168.1.1","TCP","54","20601  >  53 [FIN, ACK] Seq=36 Ack=52 Win=131328 Len=0"
"874","11.171843","192.168.1.6","142.250.182.35","QUIC","1292","Initial, DCID=8454fb717a961c9f, PKN: 1, CRYPTO"
"875","11.172883","192.168.1.6","142.250.182.35","QUIC","1292","Initial, DCID=8454fb717a961c9f, PKN: 2, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING"
"876","11.173495","192.168.1.6","142.250.182.35","QUIC","119","0-RTT, DCID=8454fb717a961c9f"
"877","11.176647","192.168.1.1","192.168.1.6","TCP","54","53  >  20602 [FIN, ACK] Seq=93 Ack=37 Win=29216 Len=0"
"878","11.176715","192.168.1.6","192.168.1.1","TCP","54","20602  >  53 [ACK] Seq=37 Ack=94 Win=131072 Len=0"
"879","11.178211","192.168.1.1","192.168.1.6","TCP","54","53  >  20601 [FIN, ACK] Seq=52 Ack=37 Win=29216 Len=0"
"880","11.178251","192.168.1.6","192.168.1.1","TCP","54","20601  >  53 [ACK] Seq=37 Ack=53 Win=131328 Len=0"
"881","11.184486","142.250.182.35","192.168.1.6","QUIC","1292","Initial, SCID=e454fb717a961c9f, PKN: 1, ACK, PADDING"
"882","11.211402","192.168.1.6","142.250.182.35","QUIC","1292","Initial, DCID=e454fb717a961c9f, PKN: 5, PADDING, PING, PADDING"
"883","11.265685","192.168.1.6","142.250.182.35","QUIC","1292","Initial, DCID=e454fb717a961c9f, PKN: 7, PADDING, PING, PADDING"
"884","11.266426","142.250.182.35","192.168.1.6","QUIC","1292","Initial, SCID=e454fb717a961c9f, PKN: 2, CRYPTO, PADDING"
"885","11.266426","142.250.182.35","192.168.1.6","QUIC","340","Protected Payload (KP0)"
"886","11.266426","142.250.182.35","192.168.1.6","QUIC","986","Protected Payload (KP0)"
"887","11.266426","142.250.182.35","192.168.1.6","QUIC","67","Protected Payload (KP0)"
"888","11.266426","142.250.182.35","192.168.1.6","QUIC","1292","Initial, SCID=e454fb717a961c9f, PKN: 7, ACK, CRYPTO, PADDING"
"889","11.267654","192.168.1.6","142.250.182.35","QUIC","120","Handshake, DCID=e454fb717a961c9f"
"890","11.267833","192.168.1.6","142.250.182.35","QUIC","73","Protected Payload (KP0), DCID=e454fb717a961c9f"
"891","11.329689","192.168.1.6","142.250.182.35","QUIC","115","Handshake, DCID=e454fb717a961c9f"
"892","11.331134","142.250.182.35","192.168.1.6","QUIC","340","Protected Payload (KP0)"
"893","11.331134","142.250.182.35","192.168.1.6","QUIC","1292","Initial, SCID=e454fb717a961c9f, PKN: 11, ACK, CRYPTO, PADDING"
"894","11.331273","142.250.182.35","192.168.1.6","QUIC","162","Protected Payload (KP0)"
"895","11.331620","192.168.1.6","142.250.182.35","QUIC","155","Protected Payload (KP0), DCID=e454fb717a961c9f"
"896","11.331815","192.168.1.6","142.250.182.35","QUIC","77","Protected Payload (KP0), DCID=e454fb717a961c9f"
"897","12.981365","192.168.1.1","192.168.1.6","TCP","55","53  >  20579 [PSH, ACK] Seq=1 Ack=2 Win=913 Len=1 [TCP PDU reassembled in 898]"
"898","12.981365","192.168.1.1","192.168.1.6","DNS","104","Standard query response 0x120e A play.google.com A 142.250.193.174"
"899","12.981472","192.168.1.6","192.168.1.1","TCP","54","20579  >  53 [RST, ACK] Seq=2 Ack=2 Win=0 Len=0"
"900","15.471653","192.168.1.1","192.168.1.6","TCP","55","53  >  20581 [PSH, ACK] Seq=1 Ack=37 Win=29216 Len=1 [TCP PDU reassembled in 901]"
"901","15.471653","192.168.1.1","192.168.1.6","DNS","104","Standard query response 0xb7b2 A play.google.com A 142.250.193.174"
"902","15.471761","192.168.1.6","192.168.1.1","TCP","54","20581  >  53 [RST, ACK] Seq=37 Ack=2 Win=0 Len=0"
"903","15.472315","192.168.1.1","192.168.1.6","TCP","104","[TCP Retransmission] 53  >  20581 [FIN, PSH, ACK] Seq=2 Ack=37 Win=29216 Len=50 [TCP PDU reassembled in 901]"
"904","16.430875","192.168.1.6","192.168.1.1","DNS","83","Standard query 0x442f A nleditor.osi.office.net"
"905","16.431473","192.168.1.6","192.168.1.1","DNS","83","Standard query 0x97c5 HTTPS nleditor.osi.office.net"
"906","16.795351","192.168.1.1","192.168.1.6","DNS","273","Standard query response 0x442f A nleditor.osi.office.net CNAME prod1.naturallanguageeditorservice.osi.office.net.akadns.net CNAME prod-all.naturallanguageeditorservice.osi.office.net.akadns.net CNAME prod-inc-resolver.naturallanguageeditorservice.osi.office.net.akadns.net A 52.111.252.17 A 52.111.252.18 A 52.111.252.15 A 52.111.252.16"
"907","16.795351","192.168.1.1","192.168.1.6","DNS","275","Standard query response 0x97c5 HTTPS nleditor.osi.office.net CNAME prod1.naturallanguageeditorservice.osi.office.net.akadns.net CNAME prod-all.naturallanguageeditorservice.osi.office.net.akadns.net CNAME prod-inc-resolver.naturallanguageeditorservice.osi.office.net.akadns.net SOA internal.akadns.net"
"908","16.797318","192.168.1.6","52.111.252.17","TCP","66","20603  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"909","16.974073","192.168.1.6","13.71.196.252","TLSv1.2","89","Application Data"
"910","16.975671","52.111.252.17","192.168.1.6","TCP","66","443  >  20603 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"911","16.975948","192.168.1.6","52.111.252.17","TCP","54","20603  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"912","16.977053","192.168.1.6","52.111.252.17","TCP","1494","20603  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 913]"
"913","16.977053","192.168.1.6","52.111.252.17","TLSv1.2","379","Client Hello (SNI=nleditor.osi.office.net)"
"914","17.033063","192.168.1.6","192.168.1.1","TCP","66","20604  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"915","17.033737","192.168.1.6","192.168.1.1","TCP","66","20605  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"916","17.048712","52.111.252.17","192.168.1.6","TCP","54","443  >  20603 [ACK] Seq=1 Ack=1766 Win=525568 Len=0"
"917","17.048712","52.111.252.17","192.168.1.6","TCP","1506","443  >  20603 [ACK] Seq=1 Ack=1766 Win=525568 Len=1452 [TCP PDU reassembled in 922]"
"918","17.048712","52.111.252.17","192.168.1.6","TCP","1506","443  >  20603 [ACK] Seq=1453 Ack=1766 Win=525568 Len=1452 [TCP PDU reassembled in 922]"
"919","17.049072","192.168.1.6","52.111.252.17","TCP","54","20603  >  443 [ACK] Seq=1766 Ack=2905 Win=132352 Len=0"
"920","17.210661","52.111.252.17","192.168.1.6","TCP","1506","443  >  20603 [ACK] Seq=2905 Ack=1766 Win=525568 Len=1452 [TCP PDU reassembled in 922]"
"921","17.210661","52.111.252.17","192.168.1.6","TCP","1506","443  >  20603 [ACK] Seq=4357 Ack=1766 Win=525568 Len=1452 [TCP PDU reassembled in 922]"
"922","17.210661","52.111.252.17","192.168.1.6","TLSv1.2","235","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"923","17.210661","192.168.1.1","192.168.1.6","TCP","66","53  >  20604 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"924","17.210661","192.168.1.1","192.168.1.6","TCP","66","53  >  20605 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"925","17.210982","192.168.1.6","52.111.252.17","TCP","54","20603  >  443 [ACK] Seq=1766 Ack=5809 Win=132352 Len=0"
"926","17.211001","192.168.1.6","192.168.1.1","TCP","54","20604  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
